"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000114827",1.06894480016407,-4.41512757395788,3.87878908525993,-1.13827472360798,0.255005785107765,NA
"ENSMUSG00000096449",4.62980172210207,-0.636631824844957,1.01873764211576,-0.62492225527543,0.532022084905277,0.681097614054648
"ENSMUSG00000021432",838.303534291673,-1.30257757859228,0.231538337814201,-5.62575334559729,1.84700107441119e-08,1.98317213401484e-07
"ENSMUSG00000021548",399.682764484595,0.873786249157396,0.214218422501093,4.0789500686055,4.52395511929528e-05,0.000255043015441945
"ENSMUSG00000021758",7.34854928209274,-0.347209575995769,0.913929621913791,-0.379908438976629,0.704013382792023,0.818470361330488
"ENSMUSG00000047789",1244.3595556901,-1.05804771667678,0.204903982067207,-5.16362691443328,2.42210224927237e-07,2.18708111493477e-06
"ENSMUSG00000114418",1.27658686891617,-0.721750728548773,2.79317618187158,-0.258397853036667,0.796099873381115,NA
"ENSMUSG00000021759",429.635463144168,3.54044457872145,0.287033135112865,12.3346197550652,5.89666309740201e-35,4.79556343386734e-33
"ENSMUSG00000021549",1277.91557422336,0.296998925300253,0.118978732275984,2.49623541635434,0.0125519268288648,0.036440219240915
"ENSMUSG00000017778",1481.08072762694,0.257086324794116,0.129081740372745,1.99165524149066,0.046408897789067,0.1081937615249
"ENSMUSG00000064917",5.18169671283589,-0.360300810136565,1.2969810834323,-0.27779958762627,0.781166207754231,0.875935011684697
"ENSMUSG00000057685",0.723340355109949,-2.73865377993796,2.0953066512757,-1.30704199228813,0.191198450282586,NA
"ENSMUSG00000016018",1374.88228888435,0.562040144561008,0.0950546199884218,5.91281249274856,3.36314965311867e-09,3.99011717631922e-08
"ENSMUSG00000042426",527.122543675098,0.40318935724219,0.155171007220875,2.59835496632615,0.00936716061630976,0.0283221560622215
"ENSMUSG00000114477",1.40825277913509,2.95319184968323,3.07787380402859,0.959490881600744,0.337311511078586,NA
"ENSMUSG00000042417",85.6880194008203,-3.96398636582888,0.554292655591927,-7.15143223681316,8.58771114423275e-13,1.60926523206223e-11
"ENSMUSG00000034488",35.3188144440319,-3.51139291712539,1.2821858948011,-2.73859892809856,0.00617015938995873,0.0198285169128016
"ENSMUSG00000078926",26.0964230029806,1.11916317349277,0.737958127282843,1.51656731204183,0.129375963567481,0.244616166211146
"ENSMUSG00000021613",1.65849715282488,0.305907966602834,3.98889358772181,0.0766899291433713,0.938870216325608,NA
"ENSMUSG00000094463",12.1563074019106,1.42618151724258,0.747261658606602,1.90854368187703,0.0563209829977367,0.126322294320181
"ENSMUSG00000021760",52.8682416229243,1.82418950535956,0.445758579517696,4.09232618098637,4.27067346933488e-05,0.000242260441140309
"ENSMUSG00000114962",7.59409235621508,-0.697957738511055,1.14924168512844,-0.607320242158679,0.54363840737923,0.690995906258781
"ENSMUSG00000042348",294.752738400596,-0.0829818376425911,0.275767535921263,-0.30091227876179,0.763481386925104,0.863330962582985
"ENSMUSG00000114213",1.7023038386504,0,3.99026516071982,0,1,NA
"ENSMUSG00000114655",0.890650765221427,-0.408205466140835,3.83829428218066,-0.106350747527602,0.915304069152174,NA
"ENSMUSG00000114707",3.72857123640185,-0.913061444268754,1.83887422356308,-0.496532841979571,0.619518522141664,0.752881364236075
"ENSMUSG00000048264",384.993107799156,0.369418966382044,0.319969348117963,1.15454486048411,0.248276857796933,0.398985152591106
"ENSMUSG00000021764",872.718992242264,0.0941338325654285,0.178919168891675,0.526124915225943,0.598801418562206,0.736384098024248
"ENSMUSG00000112948",1.55474384870059,0.179244049583019,2.39624714748531,0.0748019876710645,0.940372260317804,NA
"ENSMUSG00000113905",1.00830683839519,2.6991190499888,3.15135289905252,0.856495332782411,0.391723853325125,NA
"ENSMUSG00000021765",12.6918229371784,-2.52882391556011,1.07104941605369,-2.36107118649821,0.0182222323493001,0.049969101276106
"ENSMUSG00000021614",2056.34467557999,-0.307417116286684,0.234283826048544,-1.31215680344484,0.189467233308273,0.326835951220333
"ENSMUSG00000021615",265.396921968566,0.401082685031821,0.192058945548299,2.08833118336035,0.0367679704050019,0.0895469783277384
"ENSMUSG00000012422",1218.35855963933,0.286160166424337,0.144071075172881,1.98624301290841,0.0470063469323667,0.109297075024286
"ENSMUSG00000088308",0.799809084347172,0.866787396661837,3.90409113120508,0.222020277583604,0.824298098011006,NA
"ENSMUSG00000049517",13567.7172062642,-0.379913245984686,0.128905721730208,-2.94721786500543,0.00320647204814484,0.0112395283371814
"ENSMUSG00000021619",103.478895226354,1.54752692317763,0.439774244542285,3.51891212908179,0.000433320203705315,0.00191875587775496
"ENSMUSG00000114579",274.436195214257,0.178576961250857,0.209014933767102,0.854374173329827,0.3928977012058,0.554395333552824
"ENSMUSG00000015536",446.58624950534,0.367132717865618,0.166986109410728,2.19858238006251,0.027907630977638,0.0714196533960906
"ENSMUSG00000015533",2181.54007867701,-1.5990561099541,0.278013385634846,-5.75172345138217,8.8338220802164e-09,9.94440583374566e-08
"ENSMUSG00000042284",351.782549560438,0.417229402215436,0.285744999080477,1.46014594676398,0.144249967206646,0.265229644225204
"ENSMUSG00000114470",3.57862488765288,-1.71386185349671,1.42136034231473,-1.2057898356061,0.227898535662679,0.373768766442578
"ENSMUSG00000003992",901.20023548709,-2.49436989341899,0.326275884708335,-7.64497166454321,2.08991346991869e-14,4.57774646450991e-13
"ENSMUSG00000042275",100.091099483167,1.06074065178527,0.302874544513964,3.50224431534017,0.000461356355627821,0.00202687525679814
"ENSMUSG00000114255",5.80947611643711,-0.5555609502729,0.983166202290908,-0.565073279551686,0.572023922227532,0.714979127138262
"ENSMUSG00000114551",7.43549784771065,0.21929392167873,0.848704664653407,0.258386610574698,0.796108549056973,0.887799559481465
"ENSMUSG00000061669",9.60607358491836,-1.53971604022924,1.0777226935482,-1.42867552984341,0.153097514164983,0.277807727838993
"ENSMUSG00000021620",3.31693661041685,-1.89532794272675,1.66588914142538,-1.13772753276071,0.25523427295109,0.406928244957348
"ENSMUSG00000042258",1.37180678733628,0,3.38982862188614,0,1,NA
"ENSMUSG00000021621",608.784161624914,-0.0828681537543144,0.166195284089118,-0.498619164848736,0.618047701220053,0.751838768843737
"ENSMUSG00000021156",3281.8114495452,-0.816540300685936,0.164055263821996,-4.97722707374938,6.45016367489877e-07,5.33014531444854e-06
"ENSMUSG00000113650",13.5540373417307,-1.24969316823916,0.633289089502266,-1.97333759408575,0.0484571124664866,0.11205707257875
"ENSMUSG00000035493",18486.1575130397,0.10428872013197,0.150282920453378,0.693949251301137,0.487714035260062,0.641931912022137
"ENSMUSG00000014850",534.264617717472,-0.0063438434774928,0.182674369183828,-0.0347276057710587,0.972296947977455,0.997425675501632
"ENSMUSG00000021707",305.390235683751,1.02825817373836,0.379088874286723,2.71244619265886,0.00667886236103396,0.0212142983114977
"ENSMUSG00000021540",869.599894470707,-0.332899129437482,0.166805686764805,-1.99573009706119,0.0459633092099443,0.107368268608536
