"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000035629",1391.70021402332,-2.16785195394871,0.252671289614646,-8.57973201963287,9.50944220648796e-18,5.99069965180976e-16
"ENSMUSG00000037071",4954.96383703718,-1.88818519494094,0.220325098904739,-8.56999590299662,1.03488722349068e-17,6.46871715150731e-16
"ENSMUSG00000043415",329.763901818595,-1.61637985077532,0.189026902091708,-8.55105719285993,1.21966165966563e-17,7.54528479173611e-16
"ENSMUSG00000043336",3823.74029421804,-1.90857109601184,0.22345929835803,-8.54102339905276,1.33038268936974e-17,8.18814818917718e-16
"ENSMUSG00000046733",601.510282746286,-4.7510197449342,0.557269313608073,-8.52553626930119,1.52103469689538e-17,9.3376785665274e-16
"ENSMUSG00000061132",1594.07467141748,-2.60111663101061,0.305410808439186,-8.51677988838614,1.64050874459334e-17,1.00455071090684e-15
"ENSMUSG00000090019",1438.43887584458,-1.77481042210752,0.208902242912094,-8.49588973946229,1.96422393940677e-17,1.18468794741414e-15
"ENSMUSG00000005447",419.222478853681,-3.05494324656288,0.359852791615205,-8.48942489191407,2.07662174053268e-17,1.24934755464797e-15
"ENSMUSG00000039981",1430.29471606705,-1.37753345908556,0.162328083298385,-8.48610684667196,2.13674993863945e-17,1.28231639085682e-15
"ENSMUSG00000006386",136.580880022444,-6.14166266350724,0.724206932618435,-8.48053558573584,2.24159660752429e-17,1.34189110348438e-15
"ENSMUSG00000093482",63.2003880186765,-9.67357717610024,1.14346895054768,-8.45985120231467,2.67718901127724e-17,1.5907791001577e-15
"ENSMUSG00000030468",4107.84614570696,-2.55036160140244,0.301858067243814,-8.44887673431795,2.9411880074393e-17,1.73479630879967e-15
"ENSMUSG00000103168",82.8668300625962,-4.71948864568136,0.560145635520351,-8.42546713998256,3.59313814239061e-17,2.11415328598117e-15
"ENSMUSG00000029188",652.45927350518,-12.6175264634923,1.49959886693515,-8.41393438051853,3.96482574076296e-17,2.32149711560731e-15
"ENSMUSG00000029309",225.105917395339,-4.95344620807657,0.589265346170717,-8.40613866107358,4.23730144277437e-17,2.4750160004943e-15
"ENSMUSG00000076609",23206.7070760455,-3.35879579084755,0.40127302052467,-8.37035040745045,5.74471479511642e-17,3.30733400824107e-15
"ENSMUSG00000027332",651.694016540017,-1.47995199534708,0.177446979806661,-8.34024899696561,7.41342641706122e-17,4.20764402657024e-15
"ENSMUSG00000022661",379.62585255038,-1.93090117461347,0.231860721878243,-8.32784940446894,8.23241431217959e-17,4.65054108973244e-15
"ENSMUSG00000001496",120.571720490572,-10.3042247447889,1.23868044250927,-8.31871109865513,8.89250070409401e-17,5.0116634530216e-15
"ENSMUSG00000093327",80.1891616818263,-3.46850534394916,0.417106860774824,-8.31562764876611,9.12679502447296e-17,5.13168977252201e-15
"ENSMUSG00000074141",440.120184165324,-2.06580173586209,0.249018316393893,-8.29578227729417,1.07872948265259e-16,5.99529445728282e-15
"ENSMUSG00000020486",89.0119903444453,-5.88153046338954,0.710035951846764,-8.28342628016512,1.19681072223918e-16,6.57562786088721e-15
"ENSMUSG00000061665",2579.88975364037,-1.20646384127888,0.145739909281579,-8.27819810802761,1.25053062257567e-16,6.85512971122629e-15
"ENSMUSG00000029375",476.534057090251,-12.1493353145125,1.47122471622467,-8.25797390468604,1.48165934975683e-16,8.10366642088595e-15
"ENSMUSG00000031015",2681.54169678611,-2.34952603127032,0.28465862869348,-8.2538373842877,1.53388031055108e-16,8.33246719490107e-15
"ENSMUSG00000024130",1802.89574179874,-1.3093046661778,0.158856239665986,-8.24207263706332,1.69252757395522e-16,9.13243858009695e-15
"ENSMUSG00000002625",1875.41402755155,-1.2852732725094,0.156167060152741,-8.2301176141263,1.87029714386438e-16,1.00690605742945e-14
"ENSMUSG00000066357",533.2984718329,-2.34008245878894,0.285445800426928,-8.19799224682578,2.4443511501533e-16,1.31009600063339e-14
"ENSMUSG00000025133",1142.01889919377,-1.48385054384865,0.181037988000144,-8.19634906596216,2.47798079992214e-16,1.32224296341288e-14
"ENSMUSG00000041189",151.355174307262,-3.10747920596426,0.379694254125874,-8.18416178859027,2.74205487193316e-16,1.44709540554981e-14
"ENSMUSG00000024334",893.138607606522,-3.30472399411335,0.404138994989499,-8.17719654644861,2.90523912398412e-16,1.52651920346458e-14
"ENSMUSG00000038587",398.336500275964,-2.11222955655992,0.258401166355015,-8.1742260933062,2.97770973130599e-16,1.55779531921475e-14
