"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000028332",914.825157841796,-6.32225183791523,0.43372027587209,-14.5767956667531,3.94608559150709e-48,4.14683623404446e-46
"ENSMUSG00000038860",361.54708334309,-6.00409122282414,0.411970204461919,-14.5740909361787,4.10551259336137e-48,4.29561567648876e-46
"ENSMUSG00000078139",400.489591507101,-6.50917351429503,0.446839220147653,-14.5671490343756,4.54464885115418e-48,4.73450106506603e-46
"ENSMUSG00000031198",4728.02705297924,-3.11228937611414,0.214058239344598,-14.5394514392126,6.81364694354874e-48,7.06769024553882e-46
"ENSMUSG00000106133",239.402269938077,-5.14602195657083,0.355744087795862,-14.465516457223,2.0009739503389e-47,2.06667116372986e-45
"ENSMUSG00000037972",3412.54226316048,-3.86060466436036,0.267168013032783,-14.450100596012,2.50319998159642e-47,2.57433792979136e-45
"ENSMUSG00000063856",291583.859359966,-4.67432932906108,0.32353433987232,-14.44770694482,2.59171457461662e-47,2.654026010134e-45
"ENSMUSG00000042066",10268.3968416504,-5.67124345343539,0.397826604398132,-14.2555660952222,4.13931994935201e-46,4.16789684439984e-44
"ENSMUSG00000076937",2161.71889801714,-6.06181788330632,0.425986084745991,-14.2300842688815,5.9609900858638e-46,5.97713443401301e-44
"ENSMUSG00000044345",624.719693859762,-2.7262147417544,0.191625907373278,-14.2267545089499,6.25165091206526e-46,6.24257175098965e-44
"ENSMUSG00000073400",12932.9191720215,-8.94440219820934,0.629103518353758,-14.2176953987082,7.11579598305403e-46,7.07610042695022e-44
"ENSMUSG00000027187",48921.765339178,-4.41688565501584,0.312136375213419,-14.1504996077303,1.85435162026383e-45,1.81402324153045e-43
"ENSMUSG00000008193",4052.59620310752,-5.83565317141168,0.412534233733902,-14.1458640137387,1.98068903539227e-45,1.9297684873164e-43
"ENSMUSG00000033685",238344.345569492,-3.52777558761432,0.249664822695217,-14.1300466342466,2.47980034408102e-45,2.39664238073533e-43
"ENSMUSG00000035242",52198.5353237314,-4.28598609177216,0.306554566767092,-13.9811523180749,2.03171555682349e-44,1.92493050688808e-42
"ENSMUSG00000043243",864.838854799397,-5.38009939884606,0.384923942027806,-13.9770453625288,2.15239878777474e-44,2.03127360109016e-42
"ENSMUSG00000011008",404.549678230173,-3.41587749859452,0.244755719794389,-13.9562724068883,2.88113459503163e-44,2.68738387710993e-42
"ENSMUSG00000043510",3056.11787584037,-4.5799131473096,0.329114531691498,-13.9158642548263,5.07428365067398e-44,4.67864505951989e-42
"ENSMUSG00000022097",6196.6509867199,-13.5509782270562,0.974369774688467,-13.9074287596707,5.70953304005247e-44,5.22433127790352e-42
"ENSMUSG00000024712",5228.30971471241,-3.72325579732642,0.267876982242631,-13.8991255096119,6.41199732714766e-44,5.84487559385638e-42
"ENSMUSG00000035849",312.838112694043,-5.22010692763127,0.375999747234112,-13.8832724384281,8.00061714970759e-44,7.26546610217786e-42
"ENSMUSG00000026155",12857.8072200003,-3.35244756080453,0.241688911223657,-13.8709200344827,9.50497453031568e-44,8.59914331097921e-42
"ENSMUSG00000062081",4782.12179118805,-4.01489206772455,0.289460681607187,-13.8702501681142,9.59415960976002e-44,8.64732026250468e-42
"ENSMUSG00000022021",2912.76483742829,-3.62097257125062,0.261793358986787,-13.8314149192508,1.64747745225562e-43,1.47384925236176e-41
"ENSMUSG00000038421",2020.80241073027,-5.41504806101169,0.392319190067286,-13.802659156395,2.4562226733233e-43,2.18922217161204e-41
"ENSMUSG00000031565",1841.93558794788,-5.53929946394302,0.402114062011553,-13.7754433063917,3.58177653256266e-43,3.15734257348426e-41
