"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000058818",14304.2121099144,2.54623394469931,0.196870103510776,12.9335734542342,2.90973854085166e-38,2.06557103202346e-36
"ENSMUSG00000055541",2235.04018534267,2.68430996648055,0.207575728029318,12.9317140879854,2.98097924753392e-38,2.10991957623246e-36
"ENSMUSG00000079419",6437.37146137915,2.90201954921343,0.224806849949456,12.9089462792878,4.00747401934901e-38,2.82814845383091e-36
"ENSMUSG00000031444",5960.16040055688,2.96847843116745,0.230098324077053,12.9009128731133,4.44796598354892e-38,3.12070849545495e-36
"ENSMUSG00000021614",2056.34467557999,3.33994769986665,0.261226794831133,12.7856244686757,1.97271882800623e-37,1.3681117751e-35
"ENSMUSG00000027360",6153.26016111782,3.6341269882255,0.284497902275104,12.7738270094919,2.29582708733766e-37,1.58761720852818e-35
"ENSMUSG00000020057",2343.84550016147,3.07006711875849,0.240591893825436,12.7604761321926,2.72530161415162e-37,1.87383952413025e-35
"ENSMUSG00000034271",1145.66705882661,3.20221738435167,0.25244825504278,12.6846485186005,7.1935823294965e-37,4.83557426702048e-35
"ENSMUSG00000029417",4347.57316511609,7.66277499094491,0.604289893868386,12.6806274086289,7.57232988341051e-37,5.04787032255606e-35
"ENSMUSG00000027199",664.828062808367,4.89428861626598,0.3860453471591,12.6780147780124,7.82896837459771e-37,5.20453381035066e-35
"ENSMUSG00000020869",2294.18998999971,1.53771280371754,0.121330724221509,12.6737297051832,8.26873678851793e-37,5.48173969189212e-35
"ENSMUSG00000099775",351.995679258813,8.57957733631953,0.678279999111693,12.6490200913424,1.13278850475351e-36,7.48916356233333e-35
"ENSMUSG00000029413",6867.44807994855,3.30398127816244,0.262205918502962,12.6007120549612,2.09246884827549e-36,1.3720780063692e-34
"ENSMUSG00000031897",3029.06154172975,1.97125940667622,0.156708394368401,12.5791564301402,2.74950175472611e-36,1.79313711998601e-34
"ENSMUSG00000030188",455.178830059914,3.01519481469681,0.239966864145664,12.5650465343688,3.28681595997947e-36,2.13776286694341e-34
